Date,User,Rig #,File,Ephys,Trans,Morph,Pilot,Pilot Details,cell type,Slice on rig time,Time,Time to Entire-Cell,Region,Layer,Depth (um),Slice (Lims ID?),Slice health,Slice notes,"Location (x,y coordinates?)",extraction pressure applied (mbar),retraction pressure applied (mbar),Post patch?,Post patch pipette R,Nucleus sucked in?,Volume (uL),Notes,Time spent extracting cytosol,Time spent retracting pipette,patch duration,Ephys protocol,Rheobase,Pipette size (MOhm),Vm,Breakin Ra,Ephys notes,aCSF date,Internal version,Takara RNAse inhibitor,Biocytin,Tube_ID,Well ID #,Lims tube id,Lims tube id,Smarter_ID,Picogreen conc. (pg/uL),Picogreen yield (pg),BA total conc. (pg/uL),BA total yield (pg),BA conc. <400 (pg/uL),BA conc. >400 (pg/uL),Ratio >400/total,SM_QC,PCR cycles,>400 normalized to 21 pcr cycles,SM_QC_PF,Batch,Resolution index,Cluster,Res index pctl.,Total reads,mRNA reads,%mRNA,Genes detected,Biocytin Well,Barcode,Atlas Region,distance to edge,Plate,20x status,20x LIMS link,63x go no go,63x QC,Confidence,Bad dates,Notes,
170125,P1,5,Rorb-IRES2-Cre;Ai14-294984.05.01.03,x,,q,2nd Pipette,aCSF III with 1.0 U RNase Inhibitor,tdt+,13:44,14:48,0.516666667,V1,,30.2,Rorb-IRES2-Cre;Ai14-294984.05.01,4,,more lateral,80,,Outside-Out,,,1,"Fluorescence in Pipette,Cell Dimmed",2.333333333,,12.31666667,,70,4.8,-71,21,,170124,IVSCC,0,0.5,7,,P1S4_170125_007_A01,P1S4_170125_007_A01,PSM013017.32,,,74.2,,32,42,0.57,fail,18,336,fail,,,,,,,,,BIOCYTIN_170131_02_C03,539015449,,,,qc,http://lims2/focal_plane_image_series?id=569265584,,,,,,
170125,P1,5,Rorb-IRES2-Cre;Ai14-294984.05.01.04,x,,n,2nd Pipette,aCSF III with 1.0 U RNase Inhibitor,tdt+,13:44,15:07,0.666666667,V1,,32.4,Rorb-IRES2-Cre;Ai14-294984.05.01,4,,most lateral,83,,Outside-Out,,,1,"Fluorescence in Pipette,Cell Dimmed",2.35,,12.6,,40,5.6,-70,18,,170124,IVSCC,0,0.5,8,,P1S4_170125_008_A01,P1S4_170125_008_A01,PSM013017.33,,,80,,42,38,0.48,fail,18,304,fail,,,,,,,,,BIOCYTIN_170131_02_C03,539015449,,,,qc,http://lims2/focal_plane_image_series?id=569265584,,,,,,
170125,P0,5,pipette in tissue control,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IVSCC,0,0.5,9,NA,P0S4_170125_009_A01,P0S4_170125_009_A01,PSM013017.34,,,116.7,,44,72,0.62,CNT,18,576,cnt,,,,,,,,,,,,,,,,,,,,,
170125,P0,5,aCSF (bath) control,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,P0S4_170125_010_A01,P0S4_170125_010_A01,PSM013017.35,,,132.4,,52,80,0.6,CNT,18,640,cnt,,,,,,,,,,,,,,,,,,,,,
170125,P2,7,Rorb-IRES2-Cre;Ai14-294984.03.02.01,x,,y,2nd Pipette,aCSF III with 1.0 U RNase Inhibitor,tdt+,11:33,11:59,1.76666667,V1,,52.3,Rorb-IRES2-Cre;Ai14-294984.03.02,4,,most medial,-80,,Outside-Out,,,1,,2.08333333,,12.4333333,,50,4.8,-76,17,Rheobase Changed,170124,IVSCC,0,0.5,51,EPhys_170123_02_C02_M,P2S4_170125_051_A01,P2S4_170125_051_A01,PSM013017.36,,,281.8,,169,112,0.4,fail,18,896,fail,,,,,,,,,BIOCYTIN_170131_02_C02,539015265,,,,qc,http://lims2/focal_plane_image_series?id=569265545,,,,,,
170125,P2,7,Rorb-IRES2-Cre;Ai14-294984.03.02.02,?,,y,2nd Pipette,aCSF III with 1.0 U RNase Inhibitor,tdt+,11:33,12:30,1.81666667,V1,,43.7,Rorb-IRES2-Cre;Ai14-294984.03.02,3,,lateral to first cell,-100,,Outside-Out,,,1,Cell Dimmed,2.15,,12.6833333,,20,4.8,-56,18,Access Resistance Increased,170124,IVSCC,0,0.5,52,,P2S4_170125_052_A01,P2S4_170125_052_A01,PSM013017.37,,,182.7,,83,100,0.54,fail,18,800,fail,,,,,,,,,BIOCYTIN_170131_02_C02,539015265,,,,qc,http://lims2/focal_plane_image_series?id=569265545,,,,,,
170125,P2,7,Rorb-IRES2-Cre;Ai14-294984.03.02.03,x,,y,2nd Pipette,aCSF III with 1.0 U RNase Inhibitor,tdt+,11:33,13:16,1.43333333,V1,,57.5,Rorb-IRES2-Cre;Ai14-294984.03.02,3,,more lateral,-120,,Outside-Out,,,1,Cell Dimmed,2.13333333,,12.3166667,,70,4.9,-74,19,Rheobase Changed,170124,IVSCC,0,0.5,53,,P2S4_170125_053_A01,P2S4_170125_053_A01,PSM013017.38,,,147.5,,54,94,0.64,fail,18,752,fail,,,,,,,,,BIOCYTIN_170131_02_C02,539015265,,,,qc,http://lims2/focal_plane_image_series?id=569265545,,,,,,
170125,P2,7,Rorb-IRES2-Cre;Ai14-294984.05.02.01,x,x,n,2nd Pipette,aCSF III with 1.0 U RNase Inhibitor,tdt+,14:17,14:34,1.78333333,V1,,41.4,Rorb-IRES2-Cre;Ai14-294984.05.02,4,,most medial,-80,,Outside-Out,,,1,"Fluorescence in Pipette,Cell Dimmed",2.08333333,,12.1333333,,80,4.7,-68,20,Rheobase Changed,170124,IVSCC,0,0.5,54,EPhys_170123_02_C05_M,P2S4_170125_054_A01,P2S4_170125_054_A01,PSM013017.39,,,383.4,,181,202,0.53,salvage,18,1616,pass,,,,,,,,,BIOCYTIN_170131_02_C05,539013425,,,,qc,http://lims2/focal_plane_image_series?id=569265684,,,,,,
170125,P2,7,Rorb-IRES2-Cre;Ai14-294984.05.02.02,x,,n,2nd Pipette,aCSF III with 1.0 U RNase Inhibitor,tdt+,14:17,15:02,1.18333333,V1,,33.4,Rorb-IRES2-Cre;Ai14-294984.05.02,4,,lateral to first cell,-100,,No-Seal,,,1,Cell Dimmed,2.11666667,,11.8833333,,60,4.8,-64,18,,170124,IVSCC,0,0.5,55,,P2S4_170125_055_A01,P2S4_170125_055_A01,PSM013017.40,,,134,,59,75,0.56,fail,18,600,fail,,,,,,,,,BIOCYTIN_170131_02_C05,539013425,,,,qc,http://lims2/focal_plane_image_series?id=569265684,,,,,,
170125,P2,7,Rorb-IRES2-Cre;Ai14-294984.05.02.03,x,,y,2nd Pipette,aCSF III with 1.0 U RNase Inhibitor,tdt+,14:17,15:31,1.58333333,V1,,51.5,Rorb-IRES2-Cre;Ai14-294984.05.02,3,,more lateral,-80,,Outside-Out,,,1,Fluorescence in Pipette,2.13333333,,12.2666667,,60,5.5,-77,25,,170124,IVSCC,0,0.5,56,,P2S4_170125_056_A01,P2S4_170125_056_A01,PSM013017.41,,,140.5,,62,79,0.56,fail,18,632,fail,,,,,,,,,BIOCYTIN_170131_02_C05,539013425,,,,qc,http://lims2/focal_plane_image_series?id=569265684,,,,,,
170125,P0,7,pipette in tissue control,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IVSCC,0,0.5,59,NA,P0S4_170125_059_A01,P0S4_170125_059_A01,PSM013017.42,,,201.2,,107,94,0.47,CNT,18,752,cnt,,,,,,,,,,,,,,,,,,,,,
170125,P0,7,aCSF (bath) control,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,,P0S4_170125_060_A01,P0S4_170125_060_A01,PSM013017.43,,,43.4,,5,38,0.88,CNT,18,304,cnt,,,,,,,,,,,,,,,,,,,,,
170125,P6,6,Rorb-IRES2-Cre;Ai14-294984.04.01.01,x,,q,Other,,tdt+,10:28,,,V1,,,Rorb-IRES2-Cre;Ai14-294984.04.01,4,Json form add issues so only uploading minimum data necessary,most medial,,,No-Seal,,,1,"Fluorescence in Pipette,Cell Dimmed",,,,,,,,,Training/Practice,170124,IVSCC,0,0.5,251,EPhys_170123_02_C01_M,P6S4_170125_251_A01,P6S4_170125_251_A01,PSM013017.44,,,256.7,,171,86,0.33,fail,18,688,fail,,,,,,,,,BIOCYTIN_170131_02_C01,539015081,,,,qc,http://lims2/focal_plane_image_series?id=569265505,,,,,,
170125,P6,6,Rorb-IRES2-Cre;Ai14-294984.04.01.02,x,,y,Other,,tdt+,10:28,,,V1,,,Rorb-IRES2-Cre;Ai14-294984.04.01,3,Json form add issues so only uploading minimum data necessary,lateral to 1st cell,,,Outside-Out,,,1,"Fluorescence in Pipette,Cell Dimmed",,,,,,,,,Training/Practice,170124,IVSCC,0,0.5,252,,P6S4_170125_252_A01,P6S4_170125_252_A01,PSM013017.45,,,220.3,,110,110,0.5,fail,18,880,fail,,,,,,,,,BIOCYTIN_170131_02_C01,539015081,,,,qc,http://lims2/focal_plane_image_series?id=569265505,,,,,,
170125,P6,6,Rorb-IRES2-Cre;Ai14-294984.04.01.03,x,,y,Other,,tdt+,10:28,,,V1,,,Rorb-IRES2-Cre;Ai14-294984.04.01,3,Json form add issues so only uploading minimum data necessary,lateral to 2nd cell,,,Outside-Out,,,1,"Fluorescence in Pipette,Cell Dimmed",,,,,,,,,Training/Practice,170124,IVSCC,0,0.5,253,,P6S4_170125_253_A01,P6S4_170125_253_A01,PSM013017.46,,,64.2,,20,44,0.69,fail,18,352,fail,,,,,,,,,BIOCYTIN_170131_02_C01,539015081,,,,qc,http://lims2/focal_plane_image_series?id=569265505,,,,,,
170125,P6,6,Rorb-IRES2-Cre;Ai14-294984.04.02.01,x,,y,Other,,tdt+,13:34,14:02,1.16666667,V1,,52,Rorb-IRES2-Cre;Ai14-294984.04.02,3,,most medial,-80,,Outside-Out,,,1,"Fluorescence in Pipette,Cell Dimmed",2.3,,10.85,,130,5.8,-73,6.9,Training/Practice,170124,IVSCC,0,0.5,254,Ephys_170123_02_C04_M,P6S4_170125_254_A01,P6S4_170125_254_A01,PSM013017.47,,,24.6,,9,16,0.65,fail,18,128,fail,,,,,,,,,BIOCYTIN_170131_02_C04,539013241,,,,qc,http://lims2/focal_plane_image_series?id=569265622,,,,,,
170125,P0,6,pipette in tissue control,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IVSCC,0,0.5,255,NA,P0S4_170125_255_A01,P0S4_170125_255_A01,PSM020117.06,,,451.3,,230,221,0.49,CNT,18,1768,cnt,,,,,,,,,,,,,,,,,,,,,
170125,P0,6,aCSF (bath) control,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256,,P0S4_170125_256_A01,P0S4_170125_256_A01,PSM020117.07,,,643.6,,134,510,0.79,CNT,18,4080,cnt,,,,,,,,,,,,,,,,,,,,,
170125,P0,,blank control,,,,,,,,15:59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,995,,P0S4_170125_995_A01,P0S4_170125_995_A01,PSM020117.08,,,148.4,,49,99,0.67,CNT,18,792,cnt,,,,,,,,,,,,,,,,,,,,,
170125,P0,,cortical tissue control,,,,,,,,10:48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,996,,P0S4_170125_996_A01,P0S4_170125_996_A01,PSM020117.09,,,726.9,,92,635,0.87,CNT,18,5080,cnt,,,,,,,,,,,,,,,,,,,,,
170125,P0,,cortical tissue control,,,,,,,,15:59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,997,,P0S4_170125_997_A01,P0S4_170125_997_A01,PSM020117.10,,,596.9,,98,499,0.84,CNT,18,3992,cnt,,,,,,,,,,,,,,,,,,,,,
170125,P0,,internal control,,,,,,,,16:01,,,,,,,,,,,,,,,,,,,,,,,,,,IVSCC,0,0.5,998,,P0S4_170125_998_A01,P0S4_170125_998_A01,PSM020117.11,,,128.7,,38,91,0.7,CNT,18,728,cnt,,,,,,,,,,,,,,,,,,,,,
170125,P0,,aCSF (slice carousel) control,,,,,,,,16:02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,,P0S4_170125_999_A01,P0S4_170125_999_A01,PSM020117.12,,,430.4,,306,125,0.29,CNT,18,1000,cnt,,,,,,,,,,,,,,,,,,,,,
170126,P1,5,Slc32a1-IRES-Cre;Ai14-295761.06.01.01,x,,y,2nd Pipette,aCSF III,tdt-,11:17,11:26,0.766666667,dLGN,,,Slc32a1-IRES-Cre;Ai14-295761.06.01,4,,most medial,81,,Outside-Out,,,1,,2.45,,13.23333333,,130,5.5,-64,15,,170125,IVSCC,0,0.5,1,Ephys_170123_02_C06_M,P1S4_170126_001_A01,P1S4_170126_001_A01,PSM020117.13,,,390.5,,191,200,0.51,fail,18,1600,fail,,,,,,,,,BIOCYTIN_170131_02_C06,539013609,LGd,216,78,qc,http://lims2/focal_plane_image_series?id=569265722,,,,,,
170126,P1,5,Slc32a1-IRES-Cre;Ai14-295761.06.01.02,x,,n,2nd Pipette,aCSF III,tdt-,11:17,11:54,0.75,dLGN,,48.3,Slc32a1-IRES-Cre;Ai14-295761.06.01,4,,more lateral,82,,No-Seal,,,1,,2.25,,11.85,,20,5.3,-73,14,,170125,IVSCC,0,0.5,2,,P1S4_170126_002_A01,P1S4_170126_002_A01,PSM020117.14,,,161.2,,47,114,0.71,fail,18,912,fail,,,,,,,,,BIOCYTIN_170131_02_C06,539013609,LGd,336,78,qc,http://lims2/focal_plane_image_series?id=569265722,,,,,,
170126,P1,5,Slc32a1-IRES-Cre;Ai14-295761.07.01.01,x,,y,2nd Pipette,aCSF III,tdt-,13:26,13:35,0.733333333,dLGN,,29.2,Slc32a1-IRES-Cre;Ai14-295761.07.01,4,,most medial,82,,Outside-Out,,,1,,2.266666667,,12.41666667,,140,5.3,-65,16,,170125,IVSCC,0,0.5,3,EPhys_170123_02_D03_M,P1S4_170126_003_A01,P1S4_170126_003_A01,PSM020117.15,,,223.6,,89,135,0.6,fail,18,1080,fail,,,,,,,,,BIOCYTIN_170131_02_D03,539014345,LGd,346,77,qc,http://lims2/focal_plane_image_series?id=569265952,,,,,,
170126,P1,5,Slc32a1-IRES-Cre;Ai14-295761.07.01.02,x,,n,2nd Pipette,aCSF III,tdt-,13:26,14:13,0.95,dLGN,,66.8,Slc32a1-IRES-Cre;Ai14-295761.07.01,3,,more lateral,83,,Outside-Out,,,1,,2.333333333,,12.55,,50,5.9,-67,10,,170125,IVSCC,0,0.5,4,,P1S4_170126_004_A01,P1S4_170126_004_A01,PSM020117.16,,,354.9,,187,168,0.47,fail,18,1344,fail,,,,,,,,,BIOCYTIN_170131_02_D03,539014345,LGd,130,77,qc,http://lims2/focal_plane_image_series?id=569265952,,,,,,
170126,P1,5,Slc32a1-IRES-Cre;Ai14-295761.07.01.03,x,x,n,2nd Pipette,aCSF III,tdt-,13:26,14:35,2.3,dLGN,,76.1,Slc32a1-IRES-Cre;Ai14-295761.07.01,3,,more lateral,80,,Outside-Out,,,1,,2.316666667,,11.56666667,,130,5.3,-60,16,,170125,IVSCC,0,0.5,5,,P1S4_170126_005_A01,P1S4_170126_005_A01,PSM020117.17,,,374.8,,148,227,0.61,salvage,18,1816,pass,,,,,,,,,BIOCYTIN_170131_02_D03,539014345,LGd,119,77,qc,http://lims2/focal_plane_image_series?id=569265952,,,,,,
170126,P0,5,pipette in tissue control,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IVSCC,0,0.5,6,NA,P0S4_170126_006_A01,P0S4_170126_006_A01,PSM020117.18,,,678,,249,429,0.63,CNT,18,3432,cnt,,,,,,,,,,,,,,,,,,,,,
170126,P0,5,aCSF (bath) control,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,P0S4_170126_007_A01,P0S4_170126_007_A01,PSM020117.19,,,134.1,,50,84,0.62,CNT,18,672,cnt,,,,,,,,,,,,,,,,,,,,,
170126,P2,7,Slc32a1-IRES-Cre;Ai14-295761.07.02.01,?,,n,2nd Pipette,aCSF III,tdt-,10:47,11:19,1.43333333,dLGN,,59.8,Slc32a1-IRES-Cre;Ai14-295761.07.02,3,,most medial,-80,,No-Seal,,,1,,2.5,,6.41666667,,20,4.8,-70,20,,170125,IVSCC,0,0.5,51,EPhys_170123_02_D01_M,P2S4_170126_051_A01,P2S4_170126_051_A01,PSM020117.20,,,650.8,,452,199,0.31,fail,18,1592,fail,,,,,,,,,BIOCYTIN_170131_02_D01,539013977,LGd,117,77,qc,http://lims2/focal_plane_image_series?id=569265781,,,,,,
170126,P2,7,Slc32a1-IRES-Cre;Ai14-295761.07.02.02,?,,q,2nd Pipette,aCSF III,tdt-,10:47,11:41,1.36666667,dLGN,,,Slc32a1-IRES-Cre;Ai14-295761.07.02,2,,lateral to first cell,-100,,No-Seal,,,1,,2.1,,10.6166667,,170,5.6,-55,12,Cell Depolarized,170125,IVSCC,0,0.5,52,,P2S4_170126_052_A01,P2S4_170126_052_A01,PSM020117.21,,,244.4,,102,143,0.58,fail,18,1144,fail,,,,,,,,,BIOCYTIN_170131_02_D01,539013977,LGd,133,77,qc,http://lims2/focal_plane_image_series?id=569265781,,,,,,
170126,P2,7,Slc32a1-IRES-Cre;Ai14-295761.07.02.03,?,,n,2nd Pipette,aCSF III,tdt-,10:47,12:08,1.5,LGN,,47.2,Slc32a1-IRES-Cre;Ai14-295761.07.02,2,,more lateral,-120,,Outside-Out,,,1,,2.13333333,,11.0166667,,50,5.4,-68,9,Cell Depolarized,170125,IVSCC,0,0.5,53,,P2S4_170126_053_A01,P2S4_170126_053_A01,PSM020117.22,,,320.6,,64,257,0.8,fail,18,2056,fail,,,,,,,,,BIOCYTIN_170131_02_D01,539013977,LGd,141,77,qc,http://lims2/focal_plane_image_series?id=569265781,,,,,,
170126,P2,7,Slc32a1-IRES-Cre;Ai14-295761.07.02.04,x,,y,2nd Pipette,aCSF III,tdt-,10:47,12:42,1.65,dLGN,,44.9,Slc32a1-IRES-Cre;Ai14-295761.07.02,2,,most lateral,-80,,Outside-Out,,,1,,2.1,,11.6,,20,4.9,-63,11,,170125,IVSCC,0,0.5,54,,P2S4_170126_054_A01,P2S4_170126_054_A01,PSM020117.23,,,186.1,,55,132,0.71,fail,18,1056,fail,,,,,,,,,BIOCYTIN_170131_02_D01,539013977,LGd,132,77,qc,http://lims2/focal_plane_image_series?id=569265781,,,,,,
170126,P2,7,Slc32a1-IRES-Cre;Ai14-295761.08.02.01,x,,y,2nd Pipette,aCSF III,tdt-,13:22,13:50,1.85,dLGN,,,Slc32a1-IRES-Cre;Ai14-295761.08.02,3,,most medial,-100,,Outside-Out,,,1,,2.18333333,,12.8333333,,20,4.9,-66,16,"Patch/Cell Unstable,Rheobase Changed",170125,IVSCC,0,0.5,55,EPhys_170123_02_D02_M,P2S4_170126_055_A01,P2S4_170126_055_A01,PSM020117.24,,,490.7,,317,174,0.35,fail,18,1392,fail,,,,,,,,,BIOCYTIN_170131_02_D02,539014161,LGd,72,76,qc,http://lims2/focal_plane_image_series?id=569265801,,,,,,
170126,P2,7,Slc32a1-IRES-Cre;Ai14-295761.08.02.02,?,,n,2nd Pipette,aCSF III,tdt-,13:22,14:28,1.31666667,dLGN,,34,Slc32a1-IRES-Cre;Ai14-295761.08.02,2,,lateral to first cell,-120,,Outside-Out,,,1,,2.26666667,,7.71666667,,10,5.2,-70,18,"Patch Became Leaky,Cell Depolarized",170125,IVSCC,0,0.5,56,,P2S4_170126_056_A01,P2S4_170126_056_A01,PSM020117.25,,,263.5,,129,134,0.51,fail,18,1072,fail,,,,,,,,,BIOCYTIN_170131_02_D02,539014161,LGd,81,76,qc,http://lims2/focal_plane_image_series?id=569265801,,,,,,
170126,P2,7,Slc32a1-IRES-Cre;Ai14-295761.08.01.01,x,,y,2nd Pipette,aCSF III,tdt-,15:14,15:30,2.11666667,LGN,,50.8,Slc32a1-IRES-Cre;Ai14-295761.08.01,3,,only cell in tissue,-80,,Outside-Out,,,1,,2.08333333,,11.9666667,,20,5.1,-69,10.8,Rheobase Changed,170125,IVSCC,0,0.5,57,EPhys_170123_02_D04_M,P2S4_170126_057_A01,P2S4_170126_057_A01,PSM020117.26,,,373.3,,208,165,0.44,fail,18,1320,fail,,,,,,,,,BIOCYTIN_170131_02_D04,539014529,LGd,66,76,qc,http://lims2/focal_plane_image_series?id=569266120,,,,,,
170126,P0,7,pipette in tissue control,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IVSCC,0,0.5,58,NA,P0S4_170126_058_A01,P0S4_170126_058_A01,PSM020117.27,,,463.1,,292,171,0.37,CNT,18,1368,cnt,,,,,,,,,,,,,,,,,,,,,
170126,P0,7,aCSF (bath) control,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,,P0S4_170126_059_A01,P0S4_170126_059_A01,PSM020117.28,,,157.4,,34,124,0.79,CNT,18,992,cnt,,,,,,,,,,,,,,,,,,,,,
170126,P0,,blank control,,,,,,,,15:55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,995,,P0S4_170126_995_A01,P0S4_170126_995_A01,PSM020117.29,,,112.9,,20,93,0.82,CNT,18,744,cnt,,,,,,,,,,,,,,,,,,,,,
170126,P0,,cortical tissue control,,,,,,,,11:29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,996,,P0S4_170126_996_A01,P0S4_170126_996_A01,PSM020117.30,,,653.8,,69,585,0.89,CNT,18,4680,cnt,,,,,,,,,,,,,,,,,,,,,
170126,P0,,cortical tissue control,,,,,,,,15:55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,997,,P0S4_170126_997_A01,P0S4_170126_997_A01,PSM020117.31,,,518,,62,456,0.88,CNT,18,3648,cnt,,,,,,,,,,,,,,,,,,,,,
170126,P0,,internal control,,,,,,,,13:58,,,,,,,,,,,,,,,,,,,,,,,,,,IVSCC,0,0.5,998,,P0S4_170126_998_A01,P0S4_170126_998_A01,PSM020117.32,,,193.3,,53,141,0.73,CNT,18,1128,cnt,,,,,,,,,,,,,,,,,,,,,
170126,P0,,aCSF (slice carousel) control,,,,,,,,13:59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,,P0S4_170126_999_A01,P0S4_170126_999_A01,PSM020117.33,,,448.8,,275,174,0.39,CNT,18,1392,cnt,,,,,,,,,,,,,,,,,,,,,
170127,P1,5,Rorb-IRES2-Cre;Ai14-294986.03.01.01,x,,q,2nd Pipette,aCSF III with 1.0 U RNase Inhibitor,tdt+,10:37,10:56,0.666666667,V1,,28.9,Rorb-IRES2-Cre;Ai14-294986.03.01,4,,most medial,82,,Outside-Out,,,1,"Fluorescence in Pipette,Cell Dimmed",2.283333333,,12.11666667,,20,5.2,-61,20,,170126,IVSCC,0,0.5,1,EPhys_170123_02_D05_M,P1S4_170127_001_A01,P1S4_170127_001_A01,PSM020117.34,,,196.5,,64,132,0.67,fail,18,1056,fail,,,,,,,,,BIOCYTIN_170131_02_D05,539017105,,,,qc,http://lims2/focal_plane_image_series?id=569266139,,,,,,
170127,P1,5,Rorb-IRES2-Cre;Ai14-294986.03.01.02,x,,n,2nd Pipette,aCSF III with 1.0 U RNase Inhibitor,tdt+,10:37,11:16,0.566666667,V1,,35.4,Rorb-IRES2-Cre;Ai14-294986.03.01,4,,more lateral,80,,Outside-Out,,,1,Cell Dimmed,2.266666667,,12.48333333,,20,5.2,-76,20,,170126,IVSCC,0,0.5,2,,P1S4_170127_002_A01,P1S4_170127_002_A01,PSM020117.35,,,198.9,,63,136,0.68,fail,18,1088,fail,,,,,,,,,BIOCYTIN_170131_02_D05,539017105,,,,qc,http://lims2/focal_plane_image_series?id=569266139,,,,,,
170127,P1,5,Rorb-IRES2-Cre;Ai14-294986.03.01.03,x,,q,2nd Pipette,aCSF III with 1.0 U RNase Inhibitor,tdt+,10:37,11:38,0.516666667,V1,,48.1,Rorb-IRES2-Cre;Ai14-294986.03.01,4,,most lateral,79,,Outside-Out,,,1,Cell Dimmed,2.333333333,,12.51666667,,50,5.2,-67,11,,170126,IVSCC,0,0.5,3,,P1S4_170127_003_A01,P1S4_170127_003_A01,PSM020117.36,,,200.8,,81,120,0.6,fail,18,960,fail,,,,,,,,,BIOCYTIN_170131_02_D05,539017105,,,,qc,http://lims2/focal_plane_image_series?id=569266139,,,,,,
170127,P1,5,Rorb-IRES2-Cre;Ai14-294986.05.01.01,x,,y,2nd Pipette,aCSF III with 1.0 U RNase Inhibitor,tdt+,13:13,13:21,0.6,V1,,56,Rorb-IRES2-Cre;Ai14-294986.05.01,4,,most medial,81,,Outside-Out,,,1,Cell Dimmed,2.4,,12.11666667,,70,4.7,-74,9,,170126,IVSCC,0,0.5,4,Ephys_170123_05_A03_M,P1S4_170127_004_A01,P1S4_170127_004_A01,PSM020117.37,,,265.4,,116,150,0.56,fail,18,1200,fail,,,,,,,,,BIOCYTIN_170131_05_A03,535161778,,,,qc,http://lims2/focal_plane_image_series?id=569266101,,,,,,
170127,P1,5,Rorb-IRES2-Cre;Ai14-294986.05.01.02,x,,n,2nd Pipette,aCSF III with 1.0 U RNase Inhibitor,tdt+,13:13,13:46,0.566666667,V1,,42.5,Rorb-IRES2-Cre;Ai14-294986.05.01,4,,more lateral,80,,No-Seal,,,1,Cell Dimmed,2.266666667,,12.13333333,,50,5.1,-72,10,,170126,IVSCC,0,0.5,5,,P1S4_170127_005_A01,P1S4_170127_005_A01,PSM020117.38,,,246,,90,156,0.63,fail,18,1248,fail,,,,,,,,,BIOCYTIN_170131_05_A03,535161778,,,,qc,http://lims2/focal_plane_image_series?id=569266101,,,,,,
170127,P1,5,Rorb-IRES2-Cre;Ai14-294986.05.01.03,?,,n,2nd Pipette,aCSF III with 1.0 U RNase Inhibitor,tdt+,13:13,14:05,0.8,V1,,38.9,Rorb-IRES2-Cre;Ai14-294986.05.01,4,,more lateral,80,,Outside-Out,,,1,Cell Dimmed,2.216666667,,12.11666667,,50,5.1,-60,15,,170126,IVSCC,0,0.5,6,,P1S4_170127_006_A01,P1S4_170127_006_A01,PSM020117.39,,,206,,99,107,0.52,fail,18,856,fail,,,,,,,,,BIOCYTIN_170131_05_A03,535161778,,,,qc,http://lims2/focal_plane_image_series?id=569266101,,,,,,
170127,P1,5,Rorb-IRES2-Cre;Ai14-294986.05.01.04,x,,n,2nd Pipette,aCSF III with 1.0 U RNase Inhibitor,tdt+,13:13,14:36,0.65,V1,,29.6,Rorb-IRES2-Cre;Ai14-294986.05.01,3,,more lateral,81,,No-Seal,,,1,Cell Dimmed,2.266666667,,11.9,,30,5,-71,17,,170126,IVSCC,0,0.5,7,,P1S4_170127_007_A01,P1S4_170127_007_A01,PSM020117.40,,,294.4,,135,159,0.54,fail,18,1272,fail,,,,,,,,,BIOCYTIN_170131_05_A03,535161778,,,,qc,http://lims2/focal_plane_image_series?id=569266101,,,,,,
170127,P1,5,Rorb-IRES2-Cre;Ai14-294986.05.01.05,?,,n,2nd Pipette,aCSF III with 1.0 U RNase Inhibitor,tdt+,13:13,14:57,0.466666667,V1,,17.5,Rorb-IRES2-Cre;Ai14-294986.05.01,3,,most lateral,80,,Outside-Out,,,1,"Fluorescence in Pipette,Cell Dimmed",2.366666667,,12.05,,70,5.2,-60,15,,170126,IVSCC,0,0.5,8,,P1S4_170127_008_A01,P1S4_170127_008_A01,PSM020117.41,,,252.6,,114,139,0.55,fail,18,1112,fail,,,,,,,,,BIOCYTIN_170131_05_A03,535161778,,,,qc,http://lims2/focal_plane_image_series?id=569266101,,,,,,
170127,P0,5,pipette in tissue control,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IVSCC,0,0.5,9,NA,P0S4_170127_009_A01,P0S4_170127_009_A01,PSM020117.42,,,150.1,,48,102,0.68,CNT,18,816,cnt,,,,,,,,,,,,,,,,,,,,,
